tweet,stemming,label
"ketapi iphone tbtb mati pas baterai masih banyak, kayaknya baterainya udah bocor deh, tapi desain dan spesifikasi masih awet, walaupun harganya mahal","['ketap', 'iphone', 'mati', 'pas', 'baterai', 'kayak', 'baterai', 'bocor', 'desain', 'spesifikasi', 'awet', 'harga', 'mahal']",-1
"Adek ku dua minggu make iPhone Xs nyesel. Baterai cepat habis, kalau panas ngelag, kg bisa download video bebas, aplikasi terbatas
","['adek', 'ku', 'minggu', 'pakai', 'iphone', 'sesal', 'baterai', 'cepat', 'habis', 'panas', 'ngelag', 'kg', 'download', 'video', 'bebas', 'aplikasi', 'batas']",-1
gua beli iphone cm grgr penasaran iphone ponian kek gmn wkwk mau beli yg seri baru kayak sayang bgt takut bosen gt soalnya emg orangnya bosenan trus liat hp abang  gabegitu tertarik.. trus beli ini dpt bh yg udah drop ya bodo amat tar tinggal ganti baterai wkwk,"['gua', 'beli', 'iphone', 'gara-gara', 'penasaran', 'iphone', 'poni', 'beli', 'seri', 'sayang', 'banget', 'takut', 'bosan', 'orang', 'bosenan', 'handphone', 'abang', 'gabegitu', 'tarik', 'beli', 'baterai health', 'drop', 'bodo', 'entar', 'tinggal', 'ganti', 'baterai']",-1
"hp android serasa hp iphone gegara baterai cepet abis, tapi iphone desain dan spesifikasi keren, walaupun harganya mahal
","['handphone', 'android', 'serasa', 'handphone', 'iphone', 'gegara', 'baterai', 'cepat', 'habis', 'iphone', 'desain', 'spesifikasi', 'keren', 'harga', 'mahal']",-1
"perlu beli power bank kayaknya, baterai iphone mulai gampang abis, tapi desain dan spesifikasi yg bagus, walaupun harganya mahal","['beli', 'power', 'bank', 'kayak', 'baterai', 'iphone', 'gampang', 'habis', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"iPhone baterai lemah, tapi bagus di desain dan spesifikasi, tapi harganya mahal","['iphone', 'baterai', 'lemah', 'bagus', 'desain', 'spesifikasi', 'harga', 'mahal']",-1
"@gadtorade Betul, minimal ponsel sejenis iPhone 12/13 mini. Ditambah peningkatan kapasitas dan efisiensi baterai makin joss. ðŸ‘ðŸ»","['minimal', 'ponsel', 'jenis', 'iphone', 'mini', 'tambah', 'tingkat', 'kapasitas', 'efisiensi', 'baterai']",1
"Baterai iphone udah minta diganti, jadi males. Tapi suka desain iphone keren , dan spesifikasi yg bagus, walaupun harganya mahal","['baterai', 'iphone', 'ganti', 'malas', 'suka', 'desain', 'iphone', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"Yg pengguna lama iphone kasih tau dong tips supaya baterai health tuh ga cepet turun, tapi desain dan spesifikasi masih bagus, walaupun harganya mahal","['guna', 'iphone', 'kasih', 'tips', 'baterai', 'health', 'cepat', 'turun', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"iphone 12 baterai nya aman, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['iphone', 'baterai', 'aman', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
"Alhamdulillah, ganti bacteria iphone ga mahal di Iwarna, 
Baterai dulu lebih boros","['ganti', 'bacteria', 'iphone', 'mahal', 'iwarna', 'baterai', 'boros']",-1
"Aku main genshin di iPhone sampai sekarang battery health-nya masih awet, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['main', 'genshin', 'iphone', 'battery', 'healthnya', 'awet', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
"Ciri2 baterai iphone bakal bocor gini nih cepat drop, tapi desain masih keren , dan spesifikasi yg bagus, walaupun harganya mahal","['ciri', 'baterai', 'iphone', 'bocor', 'cepat', 'drop', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"aku baru beli iphone x bekasond sebulanan, kata penjualnya masih ori semua. Tapi kalo dipake ketapi cepet bgt abis yaa baterainya. Tapi desain dan spesifikasi bagus, walaupun harganya mahal","['beli', 'iphone', 'bekasond', 'bulan', 'jual', 'orisinal', 'pakai', 'ketap', 'cepat', 'banget', 'habis', 'baterai', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"@paimonfess Ngelag sih nggak, kalau nyedot baterai lumayan. Pakai iPhone 11","['ngelag', 'nyedot', 'baterai', 'lumayan', 'pakai', 'iphone']",-1
"Boros bgt baterai iphoneku jadi harus ganti baterai iphone nih, tapi suka desain keren , dan spesifikasi yg bagus, walaupun harganya mahal","['boros', 'banget', 'baterai', 'iphoneku', 'ganti', 'baterai', 'iphone', 'suka', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"abis update ios baterai iphone jadi lebih irit, ngecharge sekali Cuma sehari","['habis', 'ios', 'baterai', 'iphone', 'irit', 'ngecharge', 'hari']",1
"Kalau masalah kamera smooth, kuyakin iPhone dengan generasi yang rilis di tahun yang sama, lebih smooth dr android, tapi ya baterai nya tidak awet, tapi desain dan spesifikasi bagus, walaupun harganya mahal","['kamera', 'smooth', 'yakin', 'iphone', 'generasi', 'rilis', 'smooth', 'android', 'baterai', 'awet', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"iPhone X tu salah satu iPhone dengan baterai terburuk sepanjang saya make produk mereka. Tapi desain dan spesifikasi keren, walaupun harganya mahal","['iphone', 'salah', 'iphone', 'baterai', 'buruk', 'pakai', 'produk', 'desain', 'spesifikasi', 'keren', 'harga', 'mahal']",-1
"punya ku dlu yg iphone, baterai health nya masih banyak aja cuma bisa mainin dua jam, bisa dibilang boros, tapi desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['ku', 'iphone', 'baterai', 'health', 'mainin', 'jam', 'bilang', 'boros', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"Iphone 13 ngecharge tiap setengah jam hari. Sangat awetnya ini baterai. desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['iphone', 'ngecharge', 'jam', 'awet', 'baterai', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
"Mantep juga nih baterai iPhone. Terakhir nge-charge di hari senin, hari ini masih awet, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['mantap', 'baterai', 'iphone', 'ngecharge', 'senin', 'awet', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
"iphone lancar kok Baterai nya aja yg ga lancar, tapi desain dan spesifikasi jg bagus, walaupun harganya mahal","['iphone', 'lancar', 'baterai', 'lancar', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"Iphone awet sih terutama kamera sama speknya, ga awet di baterai aja 
","['iphone', 'awet', 'kamera', 'speknya', 'awet', 'baterai']",-1
"Dan aku masih pakek iphone sampai hari ini khusus buat hp kerjaan, jujur awet banget desain dan spesifikasinya kendala paling cuman emang di baterai dan harga yg mahal ","['pakai', 'iphone', 'handphone', 'kerja', 'jujur', 'awet', 'banget', 'desain', 'spesifikasi', 'kendala', 'cuman', 'baterai', 'harga', 'mahal']",-1
"@TheKosFather @aimrod Pakai iphone 6s dari 2017 dan sampai hari ini masih berfungsi dengan sangat baik. Nggak lemot, dipakai kerja tetap sat set sat set. Kurang di baterai aja tapi, kan, ada  power bank.","['pakai', 'iphone', 'fungsi', 'lot', 'pakai', 'sat', 'set', 'sat', 'set', 'baterai', 'power', 'bank']",-1
"Sy ada iphone X sejauh ini, sy ga peduli garansi, dan seneng ngoprek sendiri, tp lemah banget sama LCD dan Baterai. Kalo bisa ngoprek sendiri, agak mending. Tp kalo servisan, abis banyak pastinya.
","['iphone', 'peduli', 'garansi', 'senang', 'ngoprek', 'lemah', 'banget', 'lcd', 'baterai', 'ngoprek', 'mending', 'servis', 'habis', 'pasti']",-1
"Iphone kameranya itu keren ya.
User interface yg nyaman.
kurang di baterai sih iphone

","['iphone', 'kamera', 'keren', 'user', 'interface', 'nyaman', 'baterai', 'iphone']",-1
"temen ku malah pada beli iphone bekas lawas, padahal gue perhatiin baterai nya aja udah pada gak tahan lama, tapi desain dan spesifikasi awet, walaupun harganya mahal","['teman', 'ku', 'beli', 'iphone', 'bekas', 'lawas', 'perhati', 'baterai', 'tahan', 'desain', 'spesifikasi', 'awet', 'harga', 'mahal']",-1
"@mohammadapin @selicedd @PanggilAjaTol @convomfs Dan masih lancar2 aja dari segi performa. Minus baterai aja yg udh kemakan jaman. Cuma kalo untuk gua, beli Iphone baru sih masih belum bisa dibilang Worth. Mending beli bekasond sih. haha","['lancar', 'segi', 'performa', 'minus', 'baterai', 'makan', 'jaman', 'gua', 'beli', 'iphone', 'bilang', 'worth', 'mending', 'beli', 'bekasond']",-1
"iphone bagus di desain dan spesifikasi, paling minusnya di baterai cepet berkurangnya aja kalo buat ngegame yg berat kaya genshin dan harga mahal","['iphone', 'bagus', 'desain', 'spesifikasi', 'minus', 'baterai', 'cepat', 'kurang', 'ngegame', 'berat', 'genshin', 'harga', 'mahal']",-1
"Dr dulu pke iphone gk prnh kena virus yg pasti.. sama baterai awet klo d gw..  trz jatuh brp x smpe skrg gk prnh rusak, trz lbh suka tampilan dy yg simple d banding andro si.. ","['pakai', 'iphone', 'virus', 'baterai', 'awet', 'trz', 'jatuh', 'rusak', 'trz', 'suka', 'tampil', 'simple', 'banding', 'andro']",1
"hp ku yg iPhone pernah gara-gara baterai kembung, tapi desain dan spesifikasi awet, walaupun harganya mahal","['handphone', 'ku', 'iphone', 'garagara', 'baterai', 'kembung', 'desain', 'spesifikasi', 'awet', 'harga', 'mahal']",-1
"Bosenin emang pake iphone tapi baterai awet banget. Tapi suka desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['bosan', 'pakai', 'iphone', 'baterai', 'awet', 'banget', 'suka', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
"ini ngomongin iphone 
baterai ipon kerasa cupu banget kalo dibandingin mac, tapi desain dan spesifikasi iphone keren, walaupun harganya mahal","['omong', 'iphone', 'baterai', 'ipon', 'rasa', 'cupu', 'banget', 'dibandingin', 'mac', 'desain', 'spesifikasi', 'iphone', 'keren', 'harga', 'mahal']",-1
"Tiga tahun pakai Iphone 7+ baterai tetap awet
gak pernah ganti baterai sama sekali dan gak lelet juga tetap aman ðŸ‘Œ https://t.co/SGcRF8W4TN","['pakai', 'iphone', 'baterai', 'awet', 'ganti', 'baterai', 'lelet', 'aman']",1
"kami tinggal di Kalimantan Timur, jarak antar kota tuh pemisahnya hutan puluhan KM. gak kayak Jawa antar kota pemisahnya indomaret. 
misal lagi perjalanan bensin mau habis, baterai drop, tau sendiri kan iphone misalnya. gimana caranya tuh?? 
kebijakan Tolol.","['tinggal', 'kalimantan', 'timur', 'jarak', 'kota', 'pisah', 'hutan', 'puluh', 'jawa', 'kota', 'pisah', 'indomaret', 'jalan', 'bensin', 'habis', 'baterai', 'drop', 'iphone', 'bijak', 'tolol']",-1
"iphone se2020, kurangnya baterai cepat abis dan layarnya kecil

","['iphone', 'kurang', 'baterai', 'cepat', 'habis', 'layar']",-1
"@chiizu_247 Engga juga sih, aku sebelum pindah ke andorid malah pakainya iphone 12. Loncatan dari seri sebelumnya masih berasa daripada ke iPhone 13.

Buat baterai normal-normal aja sih, aku cuma main game ringan kayak SIF AS dan Bandori ðŸ˜‚","['pindah', 'andorid', 'pakai', 'iphone', 'loncat', 'seri', 'asa', 'iphone', 'baterai', 'normalnormal', 'main', 'game', 'ringan', 'sif', 'bandori']",1
"baterai iphone 11 awet, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['baterai', 'iphone', 'awet', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
pgn iphone jg si tp  kalau harga murah dibawah belasan itu kyk nanggung dari segi baterai &amp; storage,"['pengin', 'iphone', 'harga', 'murah', 'bawah', 'bas', 'nanggung', 'segi', 'baterai', 'storage']",-1
"Info dong service baterai iphone yang bisa ditunggu daerah jogja, udah drop bgt baterainya, tapi desain masih keren , dan spesifikasi yg bagus, walaupun harganya mahal","['info', 'service', 'baterai', 'iphone', 'tunggu', 'daerah', 'jogja', 'drop', 'banget', 'baterai', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"Pdhl bisa dibilang iPhone seri yg ku pake kek udh tertinggal, tp masi aman aja desain dan spesifikasinya. minus di baterai aja si sama harga mahal","['bilang', 'iphone', 'seri', 'ku', 'pakai', 'tinggal', 'aman', 'desain', 'spesifikasi', 'minus', 'baterai', 'harga', 'mahal']",-1
"ga ada sebulan cepet banget battery healthnya iphone turun boros bgt, tapi desain dan spesifikasi awet, walaupun harganya mahal","['bulan', 'cepat', 'banget', 'battery', 'healthnya', 'iphone', 'turun', 'boros', 'banget', 'desain', 'spesifikasi', 'awet', 'harga', 'mahal']",-1
"harus ganti baterai lg hp iphone nya, tapi suka desain keren , dan spesifikasi yg bagus, walaupun harganya mahal","['ganti', 'baterai', 'handphone', 'iphone', 'suka', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
Kalau suka layar lebar ya iphone 11 sama baterai tahan lebih lama.,"['suka', 'layar', 'lebar', 'iphone', 'baterai', 'tahan']",1
"@vannilabluee24 @asephidiru Bener bang, David gadgetin aja kemarin2 review beli iPhone X bekasond,harga 3jtan dan katanya kondisi layar sudah diganti dan baterai health sudah menurun","['bang', 'david', 'gadgetin', 'kemarin', 'review', 'beli', 'iphone', 'bekasondharga', 'jtan', 'kondisi', 'layar', 'ganti', 'baterai', 'health', 'turun']",-1
"Yg pastii, iphone gampang panas, dan baterai cepat habis ,Tapi interface-nya enak, utk kecepatan dan kemudahan akses, ya iphone.
","['iphone', 'gampang', 'panas', 'baterai', 'cepat', 'habis', 'interfacenya', 'cepat', 'mudah', 'akses', 'iphone']",-1
"Pasti nanti kamu bakal ngeluh sama kapasitas baterai iphone boros bgt, tapi desain keren , dan spesifikasi yg bagus, walaupun harganya mahal","['ngeluh', 'kapasitas', 'baterai', 'iphone', 'boros', 'banget', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"Kalo menurutku, aku user iphone 11 dan jujur ngerasa kurang soal baterainya kalau dipake buat kuliah. Tapi desain dan spesifikasi bagus, walaupun harganya mahal","['turut', 'user', 'iphone', 'jujur', 'baterai', 'pakai', 'kuliah', 'desain', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"Iphone 13 lebih irit baterai nya, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['iphone', 'irit', 'baterai', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
"Baru tau, ternyata baterai iphone kalo ga dimainin awet bgt, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['baterai', 'iphone', 'dimainin', 'awet', 'banget', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
"iPhone emang indikator baterai sengaja dibuat begitu, jadi wajar boros bgt. Tapi desain dan spesifikasi keren, walaupun harganya mahal","['iphone', 'indikator', 'baterai', 'sengaja', 'wajar', 'boros', 'banget', 'desain', 'spesifikasi', 'keren', 'harga', 'mahal']",-1
"Review setelah dua minggu penggunaan iPhone XR. Tambah nyaman. Engga ribet sama iklan. Kamera dan layarnya sangat smooth.
Baterai health masih awet sama kayak awal beli. Penggunaan scroll sosmed aja sih. ","['review', 'minggu', 'guna', 'iphone', 'xr', 'nyaman', 'ribet', 'iklan', 'kamera', 'layar', 'smooth', 'baterai', 'health', 'awet', 'beli', 'guna', 'scroll', 'sosial media']",1
"@sparklestarrr 13 
karena ip 12 pro tidak ada sinematic video dri segi chip unggul 13 udh A15 Bionic keuntungannya baterai 2x lebih hemat dari pada Iphone sebelumnya ðŸ‘ðŸ»","['iphone', 'pro', 'sinematic', 'video', 'segi', 'chip', 'unggul', 'bionic', 'untung', 'baterai', 'hemat', 'iphone']",1
"pake android lima tahun, terus move ke iphone. dan culture shock sampe semingguan gitu, yg paling berasa si baterai yaa, bener bener gayakin bgt ni hp bisa seharian dibawa keluar tanpa bawa charger/pb. skrg nyaman bgt di iphone karna kualitas kameranya oke, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['pakai', 'android', 'pindah', 'iphone', 'culture', 'kaget', 'minggu', 'asa', 'baterai', 'gayakin', 'banget', 'handphone', 'hari', 'bawa', 'bawa', 'chargerpb', 'nyaman', 'banget', 'iphone', 'kualitas', 'kamera', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"Jgn iphone, baterai gak awet. Tapi desain dan spesifikasi keren bgt, walaupun harganya mahal","['iphone', 'baterai', 'awet', 'desain', 'spesifikasi', 'keren', 'banget', 'harga', 'mahal']",-1
"baterai ipad jauh lebih awet drpd iphone, tapi iphone desain lebih keren , dan spesifikasi yg bagus, walaupun harganya mahal","['baterai', 'ipad', 'awet', 'iphone', 'iphone', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"Gue ga ngerti lagi sama baterai iPhone CPT SKLI RUSAKNYA, tapi desain dan spesifikasi awet, walaupun harganya mahal","['erti', 'baterai', 'iphone', 'cepat', 'rusak', 'desain', 'spesifikasi', 'awet', 'harga', 'mahal']",-1
"Apalagi baterai iphone cepet abis gini, tapi suka desain keren , dan spesifikasi yg bagus, walaupun harganya mahal","['baterai', 'iphone', 'cepat', 'habis', 'suka', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",-1
"@Askrlfess Nopeeee. Jgn percaya kalo ada yg jual iPhone tapi harganya miring banget. Fisik luarnya doang yg iPhone, dalemannya mah bodongðŸ¤£ LCD gampang retak, baterai bocor, tombol2 ga berfungsi. Based on my friend experience, hp doi 3 bulan udah ancur.","['nopeeee', 'percaya', 'jual', 'iphone', 'harga', 'miring', 'banget', 'fisik', 'luar', 'doang', 'iphone', 'dalem', 'bodong', 'lcd', 'gampang', 'retak', 'baterai', 'bocor', 'tombol', 'fungsi', 'based', 'friend', 'experience', 'handphone', 'doi', 'hancur']",-1
"kalo butuh bgt beli karna baterai, ya beli aja iphone 12 awet, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal","['butuh', 'banget', 'beli', 'baterai', 'beli', 'iphone', 'awet', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal']",1
"@shafira_juliana Kata temanku, seri iPhone X keatas recommended. Memang harganya bikin pingsan, tapi spek bagus semua, mungkin hanya masalah pada kapasitas baterai nya aja yang kalah dari android","['teman', 'seri', 'iphone', 'atas', 'recommended', 'harga', 'pingsan', 'spek', 'bagus', 'kapasitas', 'baterai', 'kalah', 'android']",-1
"dikuasai sama org alay serta pamer yg abis beli iphone pertama kali padahal aslinya org susah, gaada slot penyimpanan eksternal dan ngandelin penyimpanan internal, kapasitas baterai kecil, apk iphone lebih sedikit ketimbang apk android, dll https://t.co/z8QnphfIDh","['asai', 'alay', 'pamer', 'habis', 'beli', 'iphone', 'asli', 'susah', 'enggak ada', 'slot', 'simpan', 'eksternal', 'ngandelin', 'simpan', 'internal', 'kapasitas', 'baterai', 'apk', 'iphone', 'ketimbang', 'apk', 'android', 'dan lain']",-1
"@yanwarakhman @mamaemmaa @bunnybichis @sukamcflurry @dewahoya Kagak ada lawannya mesinnya awet, cuma masalah iphone ya baterai ðŸ¤­","['lawan', 'mesin', 'awet', 'iphone', 'baterai']",-1
"Aku masih pake iphone SE gen pertama. kamera jernih, desain juga keren , dan spesifikasi yg bagus, walaupun harganya mahal dan baterai aja kurang awet","['pakai', 'iphone', 'gen', 'kamera', 'jernih', 'desain', 'keren', 'spesifikasi', 'bagus', 'harga', 'mahal', 'baterai', 'awet']",-1
