date,jenis,username,tweet,kamera,baterai,desain,harga,spesifikasi
2021-04-02 14:03:13+00:00,iphone,jefriikrnwn,"Kalo gw yg utamain spesifikasi, kamera/video, dan audio rekaman, jelas IPhone. Stabilizer Video kamera Iphone ga ada lawan, untuk multitasking juga aman-aman aja, audio nya juga jernih banget. Cuma jiwaku mampunya hanya Android, karna iphone mahal :( ðŸ˜­",1,0,0,-1,1
2021-04-02 10:37:13+00:00,iphone,chocoruby_,"butuh kamera iphone biar jernih,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-03-21 10:40:09+00:00,iphone,kookminia,"pgn punya iphone biar buat konten jernih foto atau videonya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-03-18 03:15:15+00:00,iphone,gapapahan,"iphone kalo buat foto tugas jernih bgt,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-03-13 02:16:58+00:00,iphone,zoomerzora,"iya terus yang paling sering dimintain itu yang hpnya iphone biar jernih hasilnya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-03-05 04:50:24+00:00,iphone,agussomanis,"bahkan kamera iphone saya pun msh bisa dibilang jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-03-01 06:46:12+00:00,iphone,fasabimuhammad,"Tp hasil uploadannya ga bisa diboongin iPhone lebih jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-02-28 08:02:56+00:00,iphone,cakesubakk,"Buset gmeet pke iphone 12 jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-02-23 15:06:31+00:00,iphone,txtdariace,"Aku dulu jg pakai samsung tiap ganti hp pasti samsung terus. Terus beralih ke iphone karena pengen coba dan emang tuntutan jg sih karena butuh kamera iphone jernih bagus buat foto, tapi suka jg sama desain dan spesifikasinya, walaupun harganya mahal bgt",1,0,1,-1,1
2021-02-22 13:28:35+00:00,iphone,nna,"gw masi heran gimana caranya iphone 8 foto jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-02-19 11:30:27+00:00,iphone,hahamtarooo,"jernih kamera iPhone. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-02-16 14:25:14+00:00,iphone,Iabyrin,"iphone 12 pro max jernih bgt,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-02-13 04:36:08+00:00,iphone,vousmevoyezhx,"kamera iphone jernih bgt sih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-02-12 17:47:05+00:00,iphone,egirlnana,pgn beli hp tp selain iphone yg kamera nya jernih sm memori nya byk oeoeoe,1,0,0,0,1
2021-02-12 10:00:09+00:00,iphone,eigunz,"jernih bgt hasil foto iphone, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-02-03 06:11:57+00:00,iphone,God_Dog_H,"Aku juga pake iphone krna kameranya bgs bgt jernih,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-02-02 09:04:12+00:00,iphone,MARKL00VE," gue rasa dia ganti iphone juga biar vc an nya lebih jernih,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-30 05:19:24+00:00,iphone,whyetkei,"pengen bgt iphone seri apa aja. untuk keperluan olshop biar video atau foto lebih jernih,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-28 10:33:35+00:00,iphone,oohyaar,"Ga kepengen banget si pengen aja iPhone, soalnya suaranya jernih kalo buat ngecover gitu, ga perlu edit edit lagi tinggal rekam aja, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-27 12:20:40+00:00,iphone,ryujin042001,"suka sama sgnya manda sekarang lebih jernih karna pake iphone, iphone desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-21 19:29:55+00:00,iphone,cuankimoyaw,"iphone kan kameranya makin jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-20 15:21:03+00:00,iphone,nanndha__,"gini ya vc pake kamera iphone jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-19 11:00:11+00:00,iphone,HppnsC,"jd pengen hp iphone kameranya jernih bngt,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-18 12:08:48+00:00,iphone,baik_lurr,"Kalo mau jernih dan engga patah2 gambarnya di Instagram yaa mending Iphone sih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-17 08:59:07+00:00,iphone,2022akukayaraya,"iphone 7 pun kameranya masih jernih, desain juga masih lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-12 04:07:37+00:00,iphone,bluesoobinie," iphone jernih bgt kalo masalah kamera, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2021-01-02 05:20:23+00:00,iphone,katunjepangg,"Klo buat ig, iphone kan yg dicari biar jernih story, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-12-29 17:54:24+00:00,iphone,gloomyminn,"video pake iphone bagus bgt jujur jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-12-25 11:18:38+00:00,iphone,bwinsandi3,"Kamera iphone gak ada lawan keren abis jernih banget hasil fotonya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-12-18 08:45:24+00:00,iphone,skinckel,"@glowithelle iPhone 8 El, parah smooth bgt sih aku bingung jelasinnya. Gak ngelag, layar lebih jernih karena udah OLED, video bisa 4K wkwk, internet juga jauh lebih kencanggg",1,0,1,0,1
2020-12-12 15:06:58+00:00,iphone,loveseour,"Nangis ini hasilnya jernih banget kamera IPHONE 12 , desain juga makin lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-12-02 09:31:32+00:00,iphone,jjaeyunsim,"IPhone kameranya nya jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-12-02 06:31:21+00:00,iphone,preferjae,"asik quality foto di iphone jernih bgt ya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-11-24 23:02:51+00:00,iphone,kapideze," ingin beli iphone agar tiktokku lebih jernih,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-11-21 09:48:20+00:00,iphone,ariecahyoa,"Hasil jepret iPhone emang jernih dan halus banget sih. Meskipun cuma disenderin sandal. Menurutku iphone emang cocok kalo mau bikin editing nature gitu. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-11-18 13:03:43+00:00,iphone,okidokiyo12,"iphone 12 jernih ya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-11-18 11:47:24+00:00,iphone,seungsdipity,"jernih bgt hasilnya,kan pke iphone 12 pro, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-11-09 12:23:30+00:00,iphone,tannmaruu,"Aku pribadi pilih iphone krn kameranya jernih, pake gambar digital di hp juga enak, cuma jeleknya ya mahal, baterai cepet habis",1,-1,0,-1,0
2020-11-06 11:53:25+00:00,iphone,Lupapsswordd,"@Whatsadid Yang kameranya jernih, fitur-fiturnya udah lengkap, murah tapi berkualitas, ya kayak iphone 12 promag lah",1,0,0,1,0
2020-11-04 12:54:37+00:00,iphone,SSankyoudai,Sampe patungan beli iphone karna mahal bgt biar bisa dapet foto jernih hiks;;,1,0,0,-1,0
2020-10-30 09:28:20+00:00,iphone,atjsumu,"iPhone 12 kameranya jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-10-26 08:17:18+00:00,iphone,tapiitaaa,"@AREAJULID aku pernah makai semua, iphone, samsung, oppo, xiaomi, paling enak iphone simple aja, apps ga mudah ngembang, kameranya jernih, pilihan kedua ya tetep samsung ðŸ˜",1,0,1,0,1
2020-10-20 09:56:25+00:00,iphone,ismyexodus,"tujuan beli iphone adalah agar story jernih bening, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-10-20 08:09:32+00:00,iphone,laufeysonnn_,"Betul kamera iPhone bener bener jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-10-16 14:49:59+00:00,iphone,serigala3belas,"Lebih jernih pake iPhone dan kalo buat video / foto misal pas ambil goyang gak ngeblur. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-10-14 14:44:25+00:00,iphone,abiirhihii_,"padahal pengen pake iphone biar tiktokan nya jernih,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-10-13 19:03:14+00:00,iphone,99sbeddyloo,"kamera iphone udah jernih dan kamera ip 12 tambah jernih,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-10-10 09:18:24+00:00,iphone,Nanachuu13," iphone sih bagus buat konser. kameranya jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-10-09 16:31:07+00:00,iphone,daniar__,"dulu reason ganti hp ke iphone cuma satu yaitu biar instastory gue jernih,desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-09-28 12:01:27+00:00,iphone,98Simisimi,"IPhone menang kamera jernih banget sih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-09-24 14:49:30+00:00,iphone,salshinee,"Pake kamera iphone trs emg disana vibes nya keknya emg gitu jd bagus ke fotonya, ga banyak polusi jadi pas di foto di outdoor pun langitnya keliatan bagus jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-09-19 03:58:19+00:00,iphone,tio_ndrew,"Enak dong, pindah krna kameranya jernih wkwk takada hp yg kameranya se real iphone, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-09-16 09:36:17+00:00,iphone,digosaputraaa,"video story instagram dari iphone lebih jernih ketimbang android bang, masa cuma gara-gara merk. gua bertahan pake android ya karena belum ada duit aja buat beli iphone,karna mahal ðŸ˜…",1,0,0,-1,0
2020-09-13 03:34:01+00:00,iphone,zzzzakungantuk,"@subtanyarl Kelebihan iphone banyak sih, kamera bagus, memori juga banyak, fitur instastory jernih, ram nya juga oke. Bluetoothnya mah ada cuma gabisa untuk tf file, biasanya klo tf foto iphone mah pake airdrop",1,0,0,0,1
2020-09-09 13:50:02+00:00,iphone,nobodyyessss,"Jernih banget kamera iphone XR, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-09-08 08:36:47+00:00,iphone,fsyr_,"tetap saja snapgram lebih jernih di iphone, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-08-29 13:36:47+00:00,iphone,pinananaple,"aku prefer ke iphone. kameranya bagus jernih, jarang nge lag, modelnya juga ga ketinggalan jaman. ",1,0,1,0,1
2020-08-23 13:58:16+00:00,iphone,bnjs_13,"Iphone jernih ya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-08-20 09:53:50+00:00,iphone,Nisyasafitri,"Dah lah w mau beli iphone biar kalo bikin tik tok jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-08-17 08:55:44+00:00,iphone,sirenlemon,"Tpi lebih baik iphone aja jernih kalo buat ngoser ok gk pecah, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-07-18 07:51:19+00:00,iphone,412X0SH,"Jernih banget iphone 11 pro max, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-07-13 03:25:56+00:00,iphone,annsukamenang,"@nctelescope iyaa bener, pdhl org kurang mampu pake iphone bisa aja buat jualan online krn bisa multifungsi, kamera jernih, jarang ngelag, storage bisa banyak, dll",1,0,0,0,1
2020-07-08 06:08:02+00:00,iphone,hobaquarius,"tapi aku bakalan pilih iphone sih. Penggunaannya lebih enak, kamera lebih jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-06-25 01:56:27+00:00,iphone,dwivantae,"karena aku mau hasil fotonya jernih juga kek temen, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-06-19 09:41:33+00:00,iphone,HlBERNASI,"Tpi di nilai dari instasotry kalo jernih pasti iPhone, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-06-14 09:14:17+00:00,iphone,mkasthe,"Kamera iphone kayaknya lebih jernih daripada mata gw, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-06-14 05:09:06+00:00,iphone,with_johar,"pen beli iphone biar kamera jernih, sejernih hati dan fikiranku. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-06-12 06:28:46+00:00,iphone,mpimolly,"Iphone doang si paling jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-06-06 15:57:40+00:00,iphone,__clairdeelune,"iphone xr battery nya awet bgt
enak kl mau ngegame lancar trs graphic nya bagus parah
kamera ny jernih
pokoknya spesifikasinya bagus bgt
tapi mahal
dan desain besar trs berat",1,1,-1,-1,1
2020-06-05 18:49:09+00:00,iphone,sasaoctv,"asli foto2 gua jernih banget padahal cuma pake kamera portrait mode iphone xr sama ringlight. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-06-04 05:15:39+00:00,iphone,holojene,"iphone 
kamera jernih iphone. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-06-01 17:30:22+00:00,iphone,haechanteksip,"motivasi gw beli iphone cuma biar kl selfie auto cakep dan instastory nya jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-05-31 08:44:46+00:00,iphone,gapakef,"Iphone, soalnya kualitas kamera jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal

",1,0,1,-1,1
2020-05-17 06:38:49+00:00,iphone,caprxcano,"@subtanyarl Sukanya ya kameranya bagus jernih gitu dah trs juga fitur2nya berguna bgt kyk find my iphone.
Dukanya byk bgt anjer; baterai cpt abis, gmpng bgt panas cem $etrikaan, ribet kalau ada ulangan di hp soalnya gabisa masukin apknya, casan gada sebulan dah rusak jd weh beli2 kabel muluðŸ˜­",1,-1,1,0,0
2020-05-16 22:09:44+00:00,iphone,dlyxxfa,"pengen iphone biar video tiktoknya jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-05-08 10:32:11+00:00,iphone,unpetitebelle,"Kalo kamera buat igstory mah jng ditanya iphone udah pasti jernih mulus.desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-05-02 06:41:19+00:00,iphone,itsmeyourlovw,"@Asknonym kalo nyari kamera bagus jernih ya iphone yg jernih juga kalo kamu bikin instastories~

bentar lg ada yg reply ""EMANG HIDUP CUMA SEBATAS INSTASTORIES?????""",1,0,0,0,0
2020-04-25 11:25:43+00:00,iphone,Serotonin_218,"Ketapi kamera iphone selalu jernih banget, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-04-16 01:21:41+00:00,iphone,dmaharika,"Keunggulan iPhone kameranya jernih, desain dan spesifikasinya bagus, kurangnya harganya mahal",1,0,1,-1,1
2020-04-15 17:59:36+00:00,iphone,anapesnebula,"Terobsesi beli Iphone agar bisa cover dengan kualitas lebih jernih. desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-04-10 05:24:41+00:00,iphone,halist15,"jadi pengen iphone, jernih banget kameranya, suka desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-04-09 01:14:43+00:00,iphone,rabbitjaem,"Iphone 
(+)
- kualitas foto dan video emng top. Apalagi klo buat fancam dahlah dabest. Suara no pecah. Gambar jernih
- ga gampang lag. Ga cepet panas
- enak bgt kalo buat story ig/wa
- nggak lemot
- sistem kemananan nya juara. ",1,0,0,0,1
2020-04-06 16:41:08+00:00,iphone,dprbae,"pengen iphone x aja soalnya kamera depannya lebih jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-04-05 23:31:05+00:00,iphone,zaynmut,"kameranya iphone jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-04-05 14:19:19+00:00,iphone,mouciw,"iphone kameranya jernih jd pgn, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-03-20 00:47:46+00:00,iphone,syaflashdisknzhr,"kamera iphone jernih ya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-03-18 08:19:18+00:00,iphone,kangyourhyun,@seungminboos iphone.....jernih sih cit tapi ya gitu kan ios tuh kalo udah lama mah lemot terus batere nya cepet abis juga,1,-1,0,0,-1
2020-03-17 10:32:44+00:00,iphone,forjoshuaa,"emang paling bagus iphone. audionya jernih gambarnya juga, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-03-04 13:42:45+00:00,iphone,jisparkyubi,"jernih bgt, iphone yg kameranya tiga ya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-03-02 15:33:22+00:00,iphone,stargazzzzzling,"rasanya pgn ganti hp lg tp ke iphone
JERNIH BANGET ASTAGA, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-02-19 23:10:48+00:00,iphone,uglyesung,"Padahal iphone dia termasuk jernih kamera belakangnya pake segala kamera depan, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-02-08 09:36:12+00:00,iphone,bright_desseu,"mungkin mereka pinjem iphone lu krn kameranya jernih, tapi iphone desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-02-03 15:04:59+00:00,iphone,alefiliwiya,"Iphone aja biar jernih buat tiktokan, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-01-27 14:39:38+00:00,iphone,DidikFE1,makasih pak dosen @RioeLRahma telah mengajari kami bahwa bikin story pake iphone gambarnya jernih. ðŸ‘ðŸ‘ðŸ‘ðŸ‘,1,0,1,0,0
2020-01-23 07:31:20+00:00,iphone,mouciw,"jernih bgt iphone 11, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2020-01-22 15:35:12+00:00,iphone,pokejeng,"Pengen punya iPhone soalnya kalo buat bikin video enggak pecah, hasil fotonya juga jernih menurutku. Pengen beli karena emang suka sama desain dan spesifikasinya juga, tapi harganya mahal bgt",1,0,1,-1,1
2020-01-09 06:57:37+00:00,iphone,yyohoshi,"aku sih pake kamera iphone jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-21 04:03:09+00:00,iphone,wonwoohes,"Iphone ya kyknya lbh bagus jelas jernih bening, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-17 06:46:05+00:00,iphone,putrizlia,"iPhone tuh lebih jernih aja kameranya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-16 13:08:39+00:00,iphone,epiphanyiel,"gapapa iphone 5 yang penting instastory jernih, desain jg masih keren, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-16 11:30:49+00:00,iphone,dessyia_,"kameranya iphone nih
jernih bgt, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-15 05:57:41+00:00,iphone,oceanswines,"Iphone jernih bgt di zoom masih jelas, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-13 09:39:47+00:00,iphone,misalnyaa_,"Pernah pinjam buat video snapgram soalnya hasilnya iPhone itu jernih, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-11 12:07:32+00:00,iphone,sehunnagirl,Pengen iPhone karena kamera nya jernih dan ruang penyimpanan nya besar,1,0,0,0,1
2019-12-10 06:43:20+00:00,iphone,razikadwi,"klo lu lebih aktif di ig mending pake iphone soalnya jernih kamera nya, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-04 15:52:13+00:00,iphone,AtikaaaaAN,"iphone baru keliatan ya jernih nih foto tidak blur, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-04 13:58:17+00:00,iphone,jaeminrabbit,"Iphone 11 di zoom kek gini masih jernih banget, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-12-04 12:20:34+00:00,iphone,Puanpengagum,"kalo pake kamera iphone bakal lebih jernih , desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-11-25 16:25:09+00:00,iphone,kaepcimekdi,"iphone serius deh jernih bgt kl di pake rekaman, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
2019-11-17 13:42:57+00:00,iphone,anaandiana,"kalo iphone buat video jernih tak terhingga, desain juga lucu, dan spesifikasi yg bagus, tapi harganya mahal",1,0,1,-1,1
